;city;hasCourtage;houseNo;id;latitude;longitude;marketingType;n_page_is24;n_room;postcode;privateOffer;purchase_price;purchase_price_per_qm;qm;quarter;rent_cold;rent_cold_per_qm;street;title
7876;Berlin;;11;115011573;52.4261;13.18421;RENT;57;4.0;14109;false;;;139.06;Wannsee (Zehlendorf);2085.9;15.0;Tillmannsweg;Helle,elegante,4-Zi.Maisonettewohnung mit Einbauküche in modernisierter Altbauvilla
7877;Berlin;;8;115011329;52.53275;13.36128;RENT;57;1.0;10557;false;;;21.0;Tiergarten (Tiergarten);780.0;37.1;Klara Franke Straße;Modern apartment close to central station in a popular and trendy neighborhood
7878;Berlin;;17;114920989;52.54173;13.37578;RENT;57;3.0;13347;false;;;68.33;Wedding (Wedding);1020.5;14.9;Neue Hochstr;helle, komplett renovierte 3 Zimmer Wohnung mit Balkon
7879;Berlin;;13;114708758;52.56556;13.39986;RENT;57;5.0;13187;false;;;152.2;Pankow (Pankow);2512.0;16.5;Florastraße;5 ZIMMER ALTBAU - TEILGEWERBLICHE NUTZUNG - WOHNEN UND ARBEITEN AN EINEM ORT!!
7880;Berlin;;3;114707819;52.58554;13.40115;RENT;58;4.0;13156;false;;;89.76;Niederschönhausen (Pankow);1350.0;15.0;Platanenstraße;TOP SANIERTE - 4 ZIMMER - TEILGEWERBLICHE NUTZUNG - WOHNEN UND ARBEITEN AN EINEM ORT!!
7881;Berlin;;;114606237;;;RENT;58;1.0;13409;false;;;39.22;Reinickendorf (Reinickendorf);590.0;15.0;;Charmantes Single-Apartment mit klassischem Altbauelementen
7882;Berlin;;50;114379903;52.53564;13.41907;RENT;58;4.0;10405;false;;;99.65;Prenzlauer Berg (Prenzlauer Berg);2491.0;25.0;Rykestraße;CITY-CONCEPT: Jugenstil-Komfortaltbau in der Rykestraße 50 - Umfassende Kernsanierung - Erstbezug -
7883;Berlin;;25;113751376;52.50063;13.3191;RENT;58;3.0;10707;false;;;110.0;Charlottenburg (Charlottenburg);3290.0;29.9;Bleibtreustraße;Außergewöhnliche Luxuswohnung in Bestlage Bleibtreustraße am Kurfürstendamm - Hochklassig möbliert -
7884;Berlin;;5;113700099;52.54249;13.36151;RENT;58;3.0;13353;false;;;86.91;Wedding (Wedding);1217.0;14.0;Burgsdorfstraße;3-Zimmer-Wohung mit Altbau-Charme in Berlin-Wedding!
7885;Berlin;;167;111433208;52.4998;13.30839;RENT;58;1.0;10707;false;;;37.0;Wilmersdorf (Wilmersdorf);925.0;25.0;Kurfürstendamm;Möbliertes Apartment direkt am Kurfürstendamm! Ab sofort
7886;Berlin;;;111167397;;;RENT;58;4.0;14193;false;;;238.0;Grunewald (Wilmersdorf);4550.0;19.1;;Moderne Dachgeschosswohnung in herrschaftlicher Stadtvilla in Berlin-Grunewald !
7887;Berlin;;3;111361524;52.45597;13.5139;RENT;58;2.0;12439;false;;;86.47;Niederschöneweide (Treptow);1301.01;15.0;Flutstraße;Erstvermietung: hochwertige Dachgeschosswohnung in Spreenähe
7888;Berlin;;55;108083616;52.50961;13.42245;RENT;58;3.0;10179;false;;;62.0;Mitte (Mitte);1700.0;27.4;köpenickerstraße;Amazing 2 bedrooms apartment in Mitte
7889;Berlin;;10;115333918;52.58616;13.27642;RENT;58;2.0;13507;false;;;56.53;Tegel (Reinickendorf);679.0;12.0;Eisenhammerweg;2-Zimmer-Wohnung in schöner Wohnanlage am Tegeler See 
7890;Berlin;;8;115294568;52.51413;13.49985;RENT;58;2.0;10365;false;;;64.17;Lichtenberg (Lichtenberg);685.0;10.7;Hagenstrasse;++Hagenstraße++Wunderschöne Altbauwohnung im 1. OG mit Balkon++Vorderhaus++
7891;Berlin;;14;115381130;52.51409;13.4844;RENT;58;2.0;10367;false;;;83.18;Lichtenberg (Lichtenberg);1206.11;14.5;Dottistraße;2 Zimmer,Neubau,Erstbezug mit hochwertiger Küche und sehr großer Dachterrasse
7892;Berlin;;;62007711;;;RENT;58;3.0;12161;false;;;117.25;Friedenau (Schöneberg);1360.0;11.6;;Zauberhafte sonnige 3-Zimmer-Dachterrassenwohnung 117 m², Steglitz/ Nähe Schlosstraße 
7893;Berlin;;13;115081203;52.49864;13.45984;RENT;58;3.0;10245;false;;;129.94;Friedrichshain (Friedrichshain);2800.0;21.5;Stralauer Allee;Erstbezug in 130m² Luxuswohnung, 5.OG, Blick auf die Spree, 3 Zimmer, Südterrasse, Stellplätze
7894;Berlin;;20a;114688696;52.48049;13.27107;RENT;58;3.0;14193;false;;;133.0;Grunewald (Wilmersdorf);2128.0;16.0;Hagenstraße;Komplett modernisierte Villenetage in Grunewald
7895;Berlin;;;113861770;;;RENT;58;6.0;14129;false;;;240.0;Nikolassee (Zehlendorf);2900.0;12.1;;elegante & großzügige Villenetage * Aufzug * Tiefgarage * Sonnenterrasse * Bestlage * teilmöbliert
7896;Berlin;;0;115173140;52.44727;13.38845;RENT;58;2.0;12109;false;;;61.0;Mariendorf (Tempelhof);650.0;10.7;Einödshoferweg;Erstklassige 2 Zimmerwohnung, möbliert,
7897;Berlin;;;114637150;;;RENT;58;6.0;10707;false;;;180.0;Wilmersdorf (Wilmersdorf);2900.0;16.1;;Exklusive Altbau-Wohnung am Olivaerplatz
7898;Berlin;;74;115221507;52.48795;13.41262;RENT;58;3.0;10967;false;;;83.64;Neukölln (Neukölln);1651.89;19.8;Hasenheide;Hasenheide - Leben im Quartier
7899;Berlin;;74;115221472;52.48795;13.41262;RENT;58;3.0;10967;false;;;82.84;Neukölln (Neukölln);1636.0;19.7;Hasenheide;Hasenheide - Leben im Quartier
7900;Berlin;;74;115221111;52.48795;13.41262;RENT;59;3.0;10967;false;;;83.47;Neukölln (Neukölln);1648.49;19.7;Hasenheide;Hasenheide - Leben im Quartier
7901;Berlin;;74;115221093;52.48795;13.41262;RENT;59;3.0;10967;false;;;82.64;Neukölln (Neukölln);1632.1;19.7;Hasenheide;Hasenheide - Leben im Quartier
7902;Berlin;;72;114658088;52.52893;13.40711;RENT;59;3.0;10119;false;;;87.13;Mitte (Mitte);1495.0;17.2;Torstraße;Traumhafte, vollmöblierte 3-Zi-Wohnung mit Erker und Vollbad in TOP-Lage
7903;Berlin;;5;101271144;52.4651;13.3773;RENT;59;2.0;12103;false;;;58.4;Tempelhof (Tempelhof);730.0;12.5;Manteuffelstr. ;* Helle 2.Zi. Dachgeschoßwohnung ** Terrasse **
7904;Berlin;;2;64108142;52.46501;13.3774;RENT;59;3.0;12103;false;;;71.08;Tempelhof (Tempelhof);746.34;10.5;Podewilsstr.;super Lage * gepflegte 3 Zi-Wohnung * NEUBAU * Fahrstuhl * zentrale Lage Tempelhof *
7905;Berlin;;2;54729812;52.46503;13.37728;RENT;59;3.0;12103;false;;;90.57;Tempelhof (Tempelhof);950.99;10.5;Podewilsstr.;** Dachgeschoß **Top gepflegte 3 Zimmerwohnung ** NEUBAU ** Fahrstuhl ** zentrale Lage Tempelhof **
7906;Berlin;;19;114543102;52.41889;13.36161;RENT;59;3.0;12277;false;;;74.52;Marienfelde (Tempelhof);649.0;8.7;Hanielweg;3 Zimmer für kleine Familie in Marienfelde
7907;Berlin;;97;84483254;52.44566;13.29466;RENT;59;3.0;12203;false;;;93.0;Lichterfelde (Steglitz);800.0;8.6;Unter den Eichen;Zentral am Botanischen Garten 3 Zimmer mit großer Terrasse
7908;Berlin;;46A;114561871;52.48912;13.37499;RENT;59;1.0;10965;false;;;27.4;Kreuzberg (Kreuzberg);800.0;29.2;Kreuzbergstraße;Modernisierte Wohnung mit Einbauküche und Duschbad
7909;Berlin;;39;114120885;52.53005;13.19896;RENT;59;2.0;13581;false;;;53.18;Spandau (Spandau);790.04;14.9;Straßburger Straße;Umfassend sanierte Wohnung mit Einbauküche und Parkett
7910;Berlin;;15;113055139;52.49087;13.43424;RENT;59;1.0;12047;false;;;36.41;Neukölln (Neukölln);700.0;19.2;Manitiusstraße;1 Zimmer nahe Maybachufer
7911;Berlin;;;115381606;;;RENT;59;5.0;12161;false;;;144.0;Friedenau (Schöneberg);2490.0;17.3;;Erstbezug - Wunderschöne 5-Zimmer-Penthousewohnung  über den Dächern Schönebergs
7912;Berlin;;11;115380674;52.4755;13.46694;RENT;59;2.0;12057;false;;;57.0;Neukölln (Neukölln);473.73;8.3;Dieselstr.;Schöne 2-Zimmer Wohnung in der Dieselstraße zu vermieten!
7913;Berlin;;11;115380612;52.4755;13.46694;RENT;59;2.0;12057;false;;;51.0;Neukölln (Neukölln);418.26;8.2;Dieselstr.;Wohnen an der köllnischen Heide!
7914;Berlin;;11;115380555;52.4755;13.46694;RENT;59;2.0;12057;false;;;58.0;Neukölln (Neukölln);473.73;8.2;Dieselstr.;Tolle 2-Zimmer Wohnung nahe köllnischer Heide!
7915;Berlin;;73;115380515;52.47341;13.46584;RENT;59;2.0;12057;false;;;60.0;Neukölln (Neukölln);478.72;8.0;Aronsstr.;2-Zimmer Wohnung in Neukölln sucht Paar zum einziehen!
7916;Berlin;;73;115380485;52.47341;13.46584;RENT;59;3.0;12057;false;;;68.0;Neukölln (Neukölln);475.37;7.0;Aronsstr.;Tolle 3-Zimmer Wohnung in Neukölln sucht nette Familie zum einziehen!
7917;Berlin;;61;115380447;52.47398;13.4653;RENT;59;2.0;12057;false;;;59.0;Neukölln (Neukölln);569.0;9.6;Aronsstr.;Geräumige 2-Zimmer Wohnung mit Wintergarten in Neukölln!
7918;Berlin;;55;115380360;52.47481;13.46487;RENT;59;2.0;12057;false;;;60.0;Neukölln (Neukölln);403.9;6.7;Aronsstr.;2-Zimmer Wohnung mit Balkon in Neukölln sucht neuen Mieter!
7919;Berlin;;53;115380303;52.47509;13.46552;RENT;59;1.0;12057;false;;;44.0;Neukölln (Neukölln);359.18;8.2;Aronsstr.;Geräumige Singlewohnung mit Balkon in Neukölln!
7920;Berlin;;51;115380266;52.47538;13.46527;RENT;60;3.0;12057;false;;;73.0;Neukölln (Neukölln);583.14;8.0;Aronsstr.;Moderne 3-Zimmer Wohnung mit Wintergarten an der Köllnischen Heide!
7921;Berlin;;122;115379328;52.55978;13.33456;RENT;60;1.0;13351;false;;;36.72;Wedding (Wedding);532.0;14.5;Müllerstraße;*NEU* 1-Zimmerwohnung in Wedding/ am U-Bhf. Seestraße (U6)
7922;Berlin;;8;115378984;52.48015;13.3487;RENT;60;3.0;10827;false;;;103.6;Schöneberg (Schöneberg);1435.0;13.9;Gutzkowstraße;*NEU* 3-Zimmerwohnung mit Balkon in Schöneberg/ am S-Bhf. Schöneberg (S-Ring, S1)
7923;Berlin;;11;115145117;52.4261;13.18421;RENT;60;6.0;14109;false;;;165.03;Wannsee (Zehlendorf);2475.45;15.0;Tillmannsweg;Exclusive Erdgeschosswohnung in Altbauvilla mit eigener Terrasse im Garten
7924;Berlin;;1;114913695;52.51491;13.33714;RENT;60;4.0;10557;false;;;230.0;Tiergarten (Tiergarten);3950.0;17.2;Joseph-Haydn-Straße;Außergewöhnliche Luxus-Dachgeschoßwohnung im Joseph Haydn Palais mit Weitblick über Berlin
7925;Berlin;;20;114800595;52.58365;13.2269;RENT;60;3.0;13505;false;;;91.4;Konradshöhe (Reinickendorf);900.0;9.8;Eichelhäher Str.;Schmuckstück in Konradshöhe: helle & großzügige 3-Zi-Whg mit Terrasse sucht Nachmieter!!
7926;Berlin;;52;114698115;52.50335;13.31125;RENT;60;7.0;10629;false;;;187.41;Charlottenburg (Charlottenburg);2295.0;12.2;Mommsenstraße;TEILGEWERBLCHE VERMIETUNG==MOMMSENSTRAßE 52==187,41 QM==EG==BALKON==PARKETT/TEPPICHE==MOD.-ALTBAU
7927;Berlin;;9;114370816;52.52512;13.40229;RENT;60;3.0;10178;false;;;86.42;Mitte (Mitte);1901.5;22.0;Sophienstraße;Ruhiges Maisonette-Dachgeschoß mit großer Südwestterrasse in der Sophienstraße 
7928;Berlin;;167;113946877;52.4998;13.30839;RENT;60;1.0;10707;false;;;35.0;Wilmersdorf (Wilmersdorf);875.0;25.0;Kurfürstendamm;Erstbezug nach Sanierung am Adenauer Platz! Ab sofort!
7929;Berlin;;167;113946639;52.4998;13.30839;RENT;60;1.0;10707;false;;;55.0;Wilmersdorf (Wilmersdorf);1390.0;25.3;Kurfürstendamm;1-Zimmer-Apartment im Erstbezug nach Sanierung in der City-West! Ab sofort!
7930;Berlin;;149;112435447;52.50538;13.32452;RENT;60;5.0;10623;false;;;214.0;Charlottenburg (Charlottenburg);3565.0;16.7;Kantstraße;Atemberaubender Ausblick * Dachgeschoss * Zentral * City-West
7931;Berlin;;14;108003407;52.51503;13.3003;RENT;60;4.0;10585;false;;;91.0;Charlottenburg (Charlottenburg);1670.0;18.4;Kaiser-Friedrich-Straße;KF6!!ERSTBEZUG!! Luxus Dachgeschoss Apartment am Schloss Charlottenburg
7932;Berlin;;;112485463;;;RENT;60;3.0;12305;false;;;88.08;Lichtenrade (Tempelhof);1249.0;14.2;;Exklusive Dachgeschoss Wohnung +++ ERSTBEZUG +++ in Lichtenrade mit Terrasse
7933;Berlin;;7;41775209;52.44329;13.57742;RENT;60;3.0;12557;false;;;100.0;Köpenick (Köpenick);1050.0;10.5;Kietz;Dachgeschoss in Köpenicker Belage, im Winter Schloss- und Wasserblick, saniert, Bad neu, ruhig, hell
7934;Berlin;;18;115241265;52.46525;13.32213;RENT;60;3.0;12163;false;;;95.0;Steglitz (Steglitz);1095.35;11.5;Markelstr.;Für maximal 3 Jahre: Möblierte 3-Zimmerwohnung
7935;Berlin;;49;115372473;52.52087;13.19716;RENT;60;1.0;13595;false;;;35.13;Spandau (Spandau);430.0;12.2;Adamstraße;1 Zimmer - Altbauwohnung  Bad und Küche (re SF 2. OG links)
7936;Berlin;;57 A;115372153;52.55903;13.41646;RENT;60;2.0;13189;false;;;59.17;Pankow (Pankow);710.04;12.0;Vinetastraße;Altbauwohnung 2 Zimmern, Bad, Küche und Balkon (VH 3.OG links)-befristete Vermietung bis 31.12.2023
7937;Berlin;;40;115371870;52.49568;13.43628;RENT;60;3.0;10999;false;;;75.0;Kreuzberg (Kreuzberg);1033.0;13.8;Wiener Straße;Sonniges Dachgeschoss über dem Görlitzer Park
7938;Berlin;;25;115371136;52.55378;13.37274;RENT;60;3.0;13357;false;;;88.42;Wedding (Wedding);853.25;9.6;Exerzierstrasse;Modern Living - helle Famileinwohnung in gediegenem Altbau
7939;Berlin;;2;115217896;52.48322;13.4688;RENT;60;4.0;12435;false;;;200.95;Plänterwald (Treptow);2097.5;10.4;Klinger Straße;Wunderschöne 4-Zimmerwohnung - Fußläufig zum Treptower Park !
7940;Berlin;;34;93216720;52.5485;13.35592;RENT;61;1.0;13353;false;;;45.0;Wedding (Wedding);754.3;16.8;Müllerstraße;+++YOUNIQ-Apartment für Paare oder Platzsuchende in Berlin! Community Lounges inkl. +++
7941;Berlin;;28;114531049;52.50955;13.45999;RENT;61;3.0;10245;false;;;101.9;Friedrichshain (Friedrichshain);1500.0;14.7;Gärtnerstr.;!!! 3 Zimmer-Dachgeschosswohnung mit Terrasse und Aufzug (Lift) -  penthouse construction!!!
7942;Berlin;;20;114984144;52.50381;13.42635;RENT;61;3.0;10997;false;;;76.99;Kreuzberg (Kreuzberg);1617.0;21.0;Mariannenplatz;Neubau Dachgeschosswohnung mit großzügiger Terrasse 
7943;Berlin;;39;115236283;52.56164;13.41255;RENT;61;2.0;13189;false;;;88.0;Pankow (Pankow);1350.0;15.3;Berliner Str.;Erstbezug! 2 Zimmer Dachgeschosswohnung mit Wohnküche! An Helligkeit kaum zu überbieten!
7944;Berlin;;21;110760507;52.50497;13.35077;RENT;61;2.0;10787;false;;;66.4;Tiergarten (Tiergarten);1233.4;18.6;Lützowufer;Erstbezug! - Nur noch wenige Wohnungen im „Lützow Carré“ verfügbar! - Top 2-Zi.-Whg. mit Südbalkon
7945;Berlin;;20;110760076;52.50532;13.35066;RENT;61;3.5;10787;false;;;90.06;Tiergarten (Tiergarten);1761.17;19.6;Lützowufer;Exklusive Wohnungen im „Lützow Carré“ zum Erstbezug  -  Reizvolle 3,5-Zimmer-Penthouse-Wohnung
7946;Berlin;;;103715135;;;RENT;61;2.0;10707;false;;;60.0;Wilmersdorf (Wilmersdorf);1800.0;30.0;;Exklusiv möbliertes Penthouse - Süd - Terrasse- Erstbezug!
7947;Berlin;;7;115462512;52.43143;13.3081;RENT;61;4.5;12205;false;;;124.44;Lichterfelde (Steglitz);1470.0;11.8;Finckensteinallee ;Top modernisierte Altbauwohnung Lichterfelde, nur teilgewerblich
7948;Berlin;;27;103127247;52.56071;13.45827;RENT;61;4.0;13086;false;;;127.0;Weißensee (Weißensee);1905.0;15.0;Rennbahnstraße;Neubau Penthouse mit Dachgarten als Erstbezug
7949;Berlin;;;113927436;;;RENT;61;3.0;10249;false;;;125.41;Friedrichshain (Friedrichshain);3200.0;25.5;;Luxuriöse Dachgeschosswohnung mit Blick auf den Volkspark Friedrichshain
7950;Berlin;;6a;114549073;52.51574;13.33334;RENT;61;3.0;10587;false;;;87.46;Charlottenburg (Charlottenburg);1530.0;17.5;Wegelystraße;3-Zimmer-Wohnung im Herzen von Berlin - Neubau!
7951;Berlin;;5;110299234;52.45708;13.51207;RENT;61;1.5;12439;true;;;43.5;Niederschöneweide (Treptow);700.0;16.1;Spreestraße;Nachmieter/ New Tenant for a very beautiful Flat near S-Train Station and river
7952;Berlin;;5;115154538;52.50109;13.45144;RENT;61;2.0;10245;true;;;57.8;Friedrichshain (Friedrichshain);1450.0;25.1;Stralauer Allee;Neuwertige 2 Zimmer Luxuswohnung am Spreeufer, Berlin - Friedrichshain
7953;Berlin;;;115337118;;;RENT;61;3.0;10999;false;;;98.0;Kreuzberg (Kreuzberg);1760.0;18.0;;sanierte 3-Zimmer Wohnung im Herzen Kreuzbergs
7954;Berlin;;92;50187926;52.5197;13.6129;RENT;61;3.0;12623;false;;;81.5;Mahlsdorf (Hellersdorf);1030.0;12.6;Briesener Weg;3 Raum Wohnung m. 2 Balkonen im Siedlungsgebiet
7955;Berlin;;64;114893309;52.50953;13.55303;RENT;61;4.0;12683;true;;;124.0;Biesdorf (Marzahn);1176.0;9.5;Alt-Biesdorf;Nachmieter per 01.03.2020 gesucht - Alt Biesdorf 64 - Top Wohnung
7956;Berlin;;;115231465;;;RENT;61;4.0;14193;false;;;130.0;Grunewald (Wilmersdorf);2210.0;17.0;;Sanierte 4-Zimmer-Wohnung mit Balkon in Grunewald (Wilmersdorf), Berlin
7957;Berlin;;21;114683163;52.52438;13.4589;RENT;61;1.0;10247;false;;;48.0;Friedrichshain (Friedrichshain);860.0;17.9;Erich-Nehlhans Straße;Erstbezug: freundliche 1-Zimmer-Wohnung mit Balkon in Berlin Friedrichshain
7958;Berlin;;;115231273;;;RENT;61;3.0;14193;false;;;130.0;Grunewald (Wilmersdorf);2210.0;17.0;;Schöne, geräumige drei Zimmer Wohnung in Berlin, Grunewald (Wilmersdorf)
7959;Berlin;;21;114682380;52.52438;13.4589;RENT;61;2.0;10247;false;;;64.0;Friedrichshain (Friedrichshain);1120.0;17.5;Erich-Nehlhans-Straße;Erstbezug: exklusive, geräumige 2- Zimmer-Wohnung mit Balkon in Berlin- Friedrichshain
7960;Berlin;;;115230745;;;RENT;62;4.0;14193;false;;;130.0;Grunewald (Wilmersdorf);2210.0;17.0;;Stilvolle, sanierte 4-Zimmer-Erdgeschosswohnung mit Balkon in Grunewald (Wilmersdorf), Berlin
7961;Berlin;;3a;108037526;52.52508;13.41836;RENT;62;2.5;10178;true;;;50.53;Mitte (Mitte);950.0;18.8;Mollstraße;Hübsche, helle 2,5 Zimmer-Neubau-Wohnung mit Wohnküche, Balkon direkt am Alexanderplatz ab 01.03.20
7962;Berlin;;9;115354354;52.55541;13.41632;RENT;62;3.0;13189;true;;;80.0;Pankow (Pankow);1255.0;15.7;Thulestraße;1.255 €, 80 m², 3 Room(s)
7963;Berlin;;0;115274040;52.48719;13.27689;RENT;62;5.0;14193;false;;;163.0;Grunewald (Wilmersdorf);3097.0;19.0;Bismarckallee;Traumhafte Maisonette Wohnungen in Grunewald (Wilmersdorf), Berlin
7964;Berlin;;28;114986811;52.50928;13.4732;RENT;62;4.0;10247;true;;;112.81;Friedrichshain (Friedrichshain);1700.0;15.1;Gürtelstraße;1.700 €, 112 m², 4 Zimmer
7965;Berlin;;21;115226319;52.51242;13.41968;RENT;62;5.0;10179;true;;;130.0;Mitte (Mitte);1750.0;13.5;Rungestraße;5-Room apartment in Mitte for  Feb-Mai, 5-Zimmer Neubau Feb-Mai in Mitte
7966;Berlin;;3;115463931;52.48688;13.35715;RENT;62;3.0;10783;true;;;69.51;Schöneberg (Schöneberg);903.63;13.0;Goebenstraße;Vollständig renovierte 3-Zimmer-Wohnung mit Balkon zwischen Winterfeldplatz und Park am Gleisdreieck
7967;Berlin;;8;115225674;52.53389;13.43208;RENT;62;3.5;10407;false;;;101.0;Prenzlauer Berg (Prenzlauer Berg);1795.0;17.8;Pasteurstrasse;Stylish 3.5 Room Flat in the Heart of Prenzlauerberg - Fully Furnished
7968;Berlin;;122;115462917;52.45054;13.3077;RENT;62;2.0;12203;true;;;56.0;Lichterfelde (Steglitz);500.0;8.9;Unter den Eichen;Exklusive, gepflegte 2-Zimmer-Wohnung mit Balkon und Einbauküche in Lichterfelde (Steglitz), Berlin
7969;Berlin;;8c;115351746;52.49286;13.43484;RENT;62;3.0;10999;true;;;100.0;Kreuzberg (Kreuzberg);1500.0;15.0;Paul-Lincke-Ufer;Luxus Maisonette-Loft Paul-Lincke-Ufer
7970;Berlin;;5;96351511;52.52527;13.19545;RENT;62;2.0;13595;true;;;53.23;Spandau (Spandau);650.0;12.2;Metzerstrasse;Schöne 2- Zimmer Wohnung mit Balkon
7971;Berlin;;67-69;115053877;52.54548;13.49167;RENT;62;2.0;13053;true;;;73.0;Alt-Hohenschönhausen (Hohenschönhausen);890.0;12.2;Manetstr.;Schöne, geräumige, helle zwei Zimmer Wohnung mit großem Balkon in Berlin, Hohenschönhausen
7972;Berlin;;109;113243423;52.48816;13.44311;RENT;62;4.0;12435;true;;;133.36;Neukölln (Neukölln);2240.0;16.8;Harzer Straße;Lichtdurchflutete, moderne und geräumige 4-Zimmer-Wohnung mit EBK und 2 Terrassen
7973;Berlin;;3;111264472;52.49459;13.33469;RENT;62;2.0;10779;true;;;75.0;Wilmersdorf (Wilmersdorf);1000.0;13.3;Prager Straße;ruhig gelegene komplett möblierte 2 - Zimmerwohnung quiet 2-room apartment
7974;Berlin;;27;115257832;52.55243;13.4363;RENT;62;3.0;13086;true;;;106.0;Weißensee (Weißensee);1800.0;17.0;Goethestr.;1.800 €, 106 m², 3 Zimmer
7975;Berlin;;;115389041;;;RENT;62;3.0;12357;true;;;75.53;Rudow (Neukölln);820.0;10.9;;WG-taugliche 3-Zimmer-Wohnung in Rudow
7976;Berlin;;;115338183;;;RENT;62;1.0;12249;false;;;36.0;Lankwitz (Steglitz);370.0;10.3;;1-Zimmer-Wohnung mit Balkon, Keller und Einbauküche
7977;Berlin;;31 A;115220212;52.44711;13.39691;RENT;62;3.0;12109;true;;;92.08;Mariendorf (Tempelhof);1196.0;13.0;Eisenacherstr.;3-Zimmer-Wohnung in Mariendorf (Tempelhof) BJ 2014. Am Volkspark Mariendorf mit Fussbodenheizung
7978;Berlin;;18;98129368;52.51136;13.40714;RENT;62;2.0;10179;false;;;63.7;Mitte (Mitte);1395.0;21.9;Wallstraße;2-Zimmer Neubauwohnung in Toplage!
7979;Berlin;;;115451451;;;RENT;62;2.5;12159;true;;;81.64;Friedenau (Schöneberg);858.0;10.5;;Gepflegte 2,5-Zimmer-Wohnung mit Balkon und Einbauküche in Friedenau (Schöneberg), Berlin
7980;Berlin;;54;115201070;52.49632;13.34282;RENT;63;5.0;10777;false;;;211.65;Schöneberg (Schöneberg);2116.5;10.0;Motzstr.;Schöne große Wohnung am Viktoria-Luise-Platz Berlin
7981;Berlin;;18;101212561;52.51114;13.40714;RENT;63;3.0;10179;false;;;82.75;Mitte (Mitte);1595.0;19.3;Wallstraße;Neubau Erstbezug - 3-Zimmer-Topausstattung-Bestlage
7982;Berlin;;31;114881694;52.41227;13.14046;RENT;63;2.0;14109;false;;;82.64;Wannsee (Zehlendorf);1322.24;16.0;Schäferstraße;Exklusives Wohnen nahe Stölpchensee
7983;Berlin;;31;114880172;52.41227;13.14046;RENT;63;2.0;14109;false;;;60.68;Wannsee (Zehlendorf);910.2;15.0;Schäferstraße;Exklusives Wohnen nahe Stölpchensee
7984;Berlin;;31;114882991;52.41227;13.14046;RENT;63;3.0;14109;false;;;100.34;Wannsee (Zehlendorf);1605.44;16.0;Schäferstrasse;Exklusives Wohnen nahe Stölpchensee
7985;Berlin;;26;114055704;52.50716;13.40645;RENT;63;3.0;10179;true;;;97.3;Kreuzberg (Kreuzberg);2100.0;21.6;Stallschreiberstraße;PROVISIONSFREI: Traumhafte Penthouse-Wohnung mit Design-EBK & Terrasse in Berlin-Mitte
7986;Berlin;;46;114347679;52.50182;13.35803;RENT;63;2.0;10785;false;;;54.0;Tiergarten (Tiergarten);960.0;17.8;Genthiner Straße;Neubau WE nach Übergabe+Einbauküche und Concierge/Brand-new apartment with new Kitchen and concierge
7987;Berlin;;;87856390;;;RENT;63;3.0;12681;true;;;76.0;Marzahn (Marzahn);420.0;5.5;;Schöne 3-Zimmer-Wohnung in Friedrichsfelde Ost
7988;Berlin;;4;115446359;52.51118;13.29381;RENT;63;2.5;14057;true;;;81.0;Charlottenburg (Charlottenburg);1049.0;13.0;Kaiserdamm;Pärchen Aufgepass! Voll Möblierte, geräumige 2,5-Zimmer Wohnung mit Einbauküche
7989;Berlin;;;115313695;;;RENT;63;2.5;12347;true;;;58.53;Britz (Neukölln);595.0;10.2;;Sanierte 2,5-Zimmer-Hochparterre-Wohnung mit Balkon und EBK in Britz (Neukölln), Berlin
7990;Berlin;;58;103018689;52.51656;13.26206;RENT;63;1.0;14050;true;;;34.0;Charlottenburg (Charlottenburg);720.0;21.2;Ebereschenallee;Stilvolle, gepflegte 1-Zimmer-Hochparterre-Wohnung voll möbliert in Charlottenburg, Berlin
7991;Berlin;;2;115444721;52.4936;13.42655;RENT;63;2.0;12047;true;;;77.0;Neukölln (Neukölln);1075.0;14.0;Bürknerstraße ;Wunderschöne Wohnung am Maybachufer
7992;Berlin;;9;115312792;52.55541;13.41632;RENT;63;4.0;13189;false;;;198.0;Pankow (Pankow);3000.0;15.2;Thulestr.;Repräsentativer Dachgeschoss-Neubau, 4 Zimmer, 3 Terrassen, 2 Bäder, Aufzug, Prenzlauer Berg/Pankow
7993;Berlin;;32;79734050;52.46276;13.48253;RENT;63;2.0;12347;true;;;60.0;Baumschulenweg (Treptow);670.0;11.2;Wohlgemuthstr.;Elegante, helle, kernsanierte Altbauwohnung in ruhiger Lage
7994;Berlin;;24;115311781;52.47232;13.32531;RENT;63;2.5;12161;false;;;60.0;Friedenau (Schöneberg);780.0;13.0;Wilhelmshöher Str;Erstbezug nach Kersanierung mit Einbauküche im Herzen von Friedenau
7995;Berlin;;6a;114477141;52.51574;13.33334;RENT;63;2.0;10587;false;;;62.18;Charlottenburg (Charlottenburg);1156.0;18.6;Wegelystraße;2-Zimmer-Wohnung im Herzen von Berlin – Neubau!
7996;Berlin;;;113685378;;;RENT;63;4.0;13187;true;;;101.79;Pankow (Pankow);1395.0;13.7;;Exklusive 4-Zimmer-Wohnung mit Balkon in Pankow
7997;Berlin;;2;112931602;52.57378;13.35875;RENT;63;2.0;13409;false;;;70.0;Reinickendorf (Reinickendorf);686.0;9.8;Residenzstraße;möblierte helle Dachgeschosswohnung
