;id;title;city;quarter;postcode;street;houseNo;purchase_price;rent_cold;qm;n_room;latitude;longitude;privateOffer;marketingType;hasCourtage;n_page_is24;rent_cold_per_qm
2382;114837076;Eindrucksvolles Penthouse - besonders repräsentatives Haus dicht Potsdamer Platz!;Berlin;Tiergarten (Tiergarten);10785;;;;2832.0;177.0;4.0;;;false;RENT;;120;16.0
2383;114837003;Kunstpalais - ein besonderes Vergnügen! Exklusive Terrassenwohnung dicht Potsdamer Platz!;Berlin;Tiergarten (Tiergarten);10785;;;;2272.0;142.0;3.0;;;false;RENT;;120;16.0
2384;114836985;Wohnen wie im Schloß! Sensationeller Erstbezug, besonders repräsentatives Haus dicht Potsdamer Platz;Berlin;Tiergarten (Tiergarten);10785;;;;2100.0;150.0;3.0;;;false;RENT;;120;14.0
2385;114836880;Sonnendurchflutete Traumwohnung in Toplage am Kreuzpfuhl: Sehenswert und zum Verlieben!;Berlin;Weißensee (Weißensee);13086;;;;1313.0;101.0;3.0;;;false;RENT;;120;13.0
2386;114836544;REPRÄSENTATIV UND ZUM WOHLFÜHLEN ! Dachterrasse, Tageslichtbad mit Wanne, offene Küche mit EBK;Berlin;Oberschöneweide (Köpenick);12459;An der Wuhlheide;228 a;;952.0;68.0;2.0;52.45571;13.5513;false;RENT;;120;14.0
2387;114836219;ÜBER DEN DÄCHERN 🏡 UNWEIT DER SPREE 🌊 DACHTERRASSE 🌅 OFFENE KÜCHE 🍝 FUßBODENHEIZUNG 🔥;Berlin;Oberschöneweide (Köpenick);12459;An der Wuhlheide;228 a;;1232.0;88.0;3.0;52.45571;13.5513;false;RENT;;120;14.0
2388;114832873;Sanierte Altbau-Whg. im Gräfe Kiez -möbliert -WG geeignet.  Beautiful Renovated Property - Furnished;Berlin;Kreuzberg (Kreuzberg);10967;Böckhstrasse;32;;1575.0;84.0;3.0;52.49324;13.42108;false;RENT;;120;18.8
2389;114832547;wunderschöne helle Erdgeschosswohnung  komplett Modernisiert...;Berlin;Friedrichsfelde (Lichtenberg);10315;Archenholdstr.;7;;635.0;64.25;2.0;52.5086;13.50472;true;RENT;;120;9.9
2390;114831113;Wunderschöne neue Dachgeschoß-Wohnung mit 3 Terrassen;Berlin;Friedrichshain (Friedrichshain);10243;Kadiner Straße;13;;2265.6;141.6;4.0;52.51319;13.45016;false;RENT;;120;16.0
2391;114827728;Neubau am Volkspark • 4-Zimmerwohnung • 55m² Wohnküche • EBK mit Kochinsel • Fußbodenheizung;Berlin;Schöneberg (Schöneberg);10825;Innsbrucker Straße;18;;2340.16;131.85;4.0;52.48175;13.34209;false;RENT;;120;17.7
2392;114826126;1 Zimmer in 2-er WG  in attraktive Altbauwohnung nach Sanierung mit EBK und Balkon (Erstbezug!);Berlin;Steglitz (Steglitz);12167;Albrechtstrasse;83 a;;500.0;72.0;2.5;52.45014;13.33782;false;RENT;;120;6.9
2393;114823985;Luxus DG Wohnung direkt an der Spree mit Gemeinschaftsdachterasse;Berlin;Friedrichshain (Friedrichshain);10245;Stralauer Allee;14a;;1560.0;59.0;2.0;52.50249;13.4474;true;RENT;;120;26.4
2394;114816516;Sehr schöne, geräumige drei Zimmer Wohnung in Berlin, Karlshorst (nahe Seepark);Berlin;Karlshorst (Lichtenberg);10318;;;;1000.0;99.0;3.0;;;true;RENT;;120;10.1
2395;114811751;Stiegenhaus 64. Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;7;;1014.3;57.96;2.0;52.5115;13.50771;false;RENT;;120;17.5
2396;114811750;Stiegenhaus 63. Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;7;;1200.0;75.0;2.5;52.5115;13.50771;false;RENT;;120;16.0
2397;114811747;4 Wände um Träume zu leben. Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;7;;772.41;50.65;2.0;52.5115;13.50771;false;RENT;;120;15.2
2398;114811745;Sonnenwohnung. Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;7;;528.13;32.5;1.0;52.5115;13.50771;false;RENT;;120;16.3
2399;114811741;Erstbezug mit großem Balkon.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;7;;740.45;50.2;2.0;52.5115;13.50771;false;RENT;;120;14.8
2400;114811734;Mehrere Erstbezüge mit viel Platz.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;5;;1412.95;97.45;4.0;52.51175;13.50749;false;RENT;;121;14.5
2401;114808447;Stiegenhaus 65. Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;7;;1215.33;71.49;3.0;52.5115;13.50771;false;RENT;;121;17.0
2402;114808437;Stiegenhaus 22. Traumhafter Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;5;;1695.83;113.06;4.0;52.51175;13.50749;false;RENT;;121;15.0
2403;114808433;Stiegenhaus 21 - Sonne pur. Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;5;;1776.53;118.44;4.0;52.51175;13.50749;false;RENT;;121;15.0
2404;114806502;Erstbezug nach Sanierung: ansprechende helle 2-Zimmer-Wohnung mit Einbauküche in Wilmersdorf;Berlin;Wilmersdorf (Wilmersdorf);10707;Brandenburgische Straße;20;;1037.0;61.0;2.0;52.49561;13.3088;true;RENT;;121;17.0
2405;114804460;Schöne Familienwohnung mit Wannenbad und Balkon;Berlin;Neu-Hohenschönhausen (Hohenschönhausen);13051;Ahrenshooper Straße;16;;729.0;71.2;3.0;52.5676;13.5056;false;RENT;;121;10.2
2406;114804445;Ab sofort! Single-Wohnung mit Renovierungskostenzuschuss!;Berlin;Neu-Hohenschönhausen (Hohenschönhausen);13057;Falkenberger Chaussee;132;;479.0;37.03;1.0;52.56823;13.5249;false;RENT;;121;12.9
2407;114798590;Helle und  gut geschnittene 1,5 Zimmerwohnung in Schmargendorf!!;Berlin;Schmargendorf (Wilmersdorf);14199;Hohenzollerndamm;67a;;578.4;48.2;1.5;52.48362;13.29157;false;RENT;;121;12.0
2408;114797341;2 Kaltmieten frei! - NEUBAU • 3-Zimmer • 46 m² Wohnküche • Fußbodenheizung • Terrasse • am Volkspark;Berlin;Schöneberg (Schöneberg);10825;Innsbrucker Straße;18;;1599.11;93.08;3.0;52.48175;13.34209;false;RENT;;121;17.2
2409;114791657;Helle Single-Wohnung in ruhiger Lage;Berlin;Mariendorf (Tempelhof);12105;Königstraße;60;;611.26;49.0;1.0;52.4465;13.3752;false;RENT;;121;12.5
2410;114791640;Helle 2-Zimmerwohnung in ruhiger Lage;Berlin;Mariendorf (Tempelhof);12105;Königstraße;60;;754.61;65.53;2.0;52.4465;13.3752;false;RENT;;121;11.5
2411;114791453;Voll möbliert ! Hier brauchen Sie nur einen Koffer in Berlin!;Berlin;Wilmersdorf (Wilmersdorf);10715;Prinzregentenstraße;73;;1240.0;51.77;2.0;52.48567;13.33342;false;RENT;;121;24.0
2412;114781750;Teilgewerbliche Nutzung - Fläche mit Entwicklungspotential;Berlin;Neukölln (Neukölln);12047;Sanderstraße;20;;2510.0;208.8;5.0;52.49279;13.42661;false;RENT;;121;12.0
2413;114781197;Singlewohnung in gediegenem Altbau;Berlin;Wedding (Wedding);13357;Exerzierstraße;25;;373.28;38.82;1.0;52.55378;13.37274;false;RENT;;121;9.6
2414;114779575;Umfassend modernisierte Wohnung mit Einbauküche;Berlin;Tiergarten (Tiergarten);10557;Spenerstraße;16;;1453.45;93.96;4.0;52.52059;13.35239;false;RENT;;121;15.5
2415;114779250;Helle, schöne Studentenwohnung ab März;Berlin;Wedding (Wedding);13347;Gerichtstraße;65-68;;455.0;19.5;1.0;52.54345;13.37245;false;RENT;;121;23.3
2416;114778975;Willkommen Studenten & Azubis, freie Wohnung im beliebten Studio B2;Berlin;Wedding (Wedding);13347;Gerichtstraße;65-68;;455.0;19.5;1.0;52.54345;13.37245;false;RENT;;121;23.3
2417;114778925;Diese Wohnung wird modernisiert!;Berlin;Spandau (Spandau);13583;Zeppelinstr.;77;;571.35;69.89;3.0;52.544;13.18433;false;RENT;;121;8.2
2418;114778724;Großzügige Neubau-Wohnung in Neukölln;Berlin;Neukölln (Neukölln);12435;Harzer Straße;106;;1700.0;110.0;3.0;52.48767;13.44409;false;RENT;;121;15.5
2419;114778594;Willkommen im Wohnungshimmel: Traumhafter Erstbezug zwischen Bergmannkiez und Tempelhofer Feld!;Berlin;Kreuzberg (Kreuzberg);10965;Jüterboger Straße;6;;2995.02;166.39;4.0;52.4866;13.39698;false;RENT;;121;18.0
2420;114778416;Moderne Neubau-Wohnung mit Balkon & EBK im Tiergarten;Berlin;Tiergarten (Tiergarten);10557;Lehrter Straße;23D;;1136.0;65.0;2.0;52.53064;13.36223;false;RENT;;122;17.5
2421;114778014;Einzelapartment - voll möbliert;Berlin;Schöneberg (Schöneberg);10825;Wexstraße;13;;530.0;23.37;1.0;52.47897;13.33663;false;RENT;;122;22.7
2422;114777675;Umfassend modernisierte Wohnung mit kleiner Kammer;Berlin;Reinickendorf (Reinickendorf);13407;Romanshorner Weg;28;;989.0;72.28;3.0;52.56507;13.35102;false;RENT;;122;13.7
2423;114776849;1 Zimmer-Apartment;Berlin;Mitte (Mitte);10117;;;;284.62;18.0;1.0;;;false;RENT;;122;15.8
2424;114776222;Einzelapartment frei im Studio B (für Studenten und Azubis);Berlin;Mitte (Mitte);10178;Wadzeckstraße;4;;601.0;30.86;1.0;52.52524;13.41574;false;RENT;;122;19.5
2425;114776072;3 Zimmerwohnung mit EBK und Loggia;Berlin;Wilmersdorf (Wilmersdorf);10711;Westfälische Str;40;;1710.0;116.0;3.0;52.49653;13.29457;false;RENT;;122;14.7
2426;114775941;Erstbezug: exklusive, geräumige 1-Zimmer-Dachgeschosswohnung mit EBK in Friedrichshain, Berlin;Berlin;Friedrichshain (Friedrichshain);10245;Stralauer Allee;13;;900.0;38.35;1.0;52.49864;13.45984;true;RENT;;122;23.5
2427;114774939;Living happiness on 100 sqm! Daylight bathroom, balcony + fitted kitchen;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1773.65;100.49;3.0;52.53456;13.36494;false;RENT;;122;17.7
2428;114774936;Wohnglück auf 100 qm! Tageslichtbad, Balkon + EBK;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1773.65;100.49;3.0;52.53456;13.36494;false;RENT;;122;17.7
2429;114774580;Frisch saniert! 3 Zimmer mit EBK in Bestlage!;Berlin;Wilmersdorf (Wilmersdorf);10711;Westfälische Str.;40;;1710.0;116.0;3.0;52.49653;13.29457;false;RENT;;122;14.7
2430;114774575;Daylight bathroom +  first-time occupation + FK and balcony! Dreamlike two-room apartment!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1766.18;91.04;3.0;52.53456;13.36494;false;RENT;;122;19.4
2431;114774572;Tageslichtbad + EBK und Balkon! Traumhafte Zweiraumwohnung!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1766.18;91.04;3.0;52.53456;13.36494;false;RENT;;122;19.4
2432;114774450;Living happiness on almost 100sqm for first-time occupation! Fitted kitchen + terrace;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1666.68;98.04;3.0;52.53456;13.36494;false;RENT;;122;17.0
2433;114774446;Daylight bathroom + fitted kitchen and balcony! Dreamlike two-room apartment!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1310.46;71.61;2.0;52.53456;13.36494;false;RENT;;122;18.3
2434;114774444;Tageslichtbad + EBK und Balkon! Traumhafte Zweiraumwohnung!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1310.46;71.61;2.0;52.53456;13.36494;false;RENT;;122;18.3
2435;114774440;Wohnglück auf fast 100qm zum Erstbezug!  EBK + Terrasse;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1666.68;98.04;3.0;52.53456;13.36494;false;RENT;;122;17.0
2436;114774131;Dachgeschosswohnung mit Weitblick über Halensee;Berlin;Wilmersdorf (Wilmersdorf);10711;Westfälische Str.;40;;1700.0;115.0;3.0;52.49653;13.29457;false;RENT;;122;14.8
2437;114773929;EBK + terrace + first-time occupation! Living dream on 91 sqm!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1608.6;91.92;3.0;52.53456;13.36494;false;RENT;;122;17.5
2438;114773927;EBK + Terrasse + Erstbezug! Wohntraum auf 91 qm!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1608.6;91.92;3.0;52.53456;13.36494;false;RENT;;122;17.5
2439;114773727;Nice ground floor apartment on 73 sqm! Fitted kitchen + terrace + first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1338.43;73.54;2.0;52.53456;13.36494;false;RENT;;122;18.2
2440;114773723;Top Erdgeschosswohnung auf 73 qm! EBK + Terrasse + Erstbezug;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1338.43;73.54;2.0;52.53456;13.36494;false;RENT;;123;18.2
2441;114772382;Studentenwohnung mit Balkon & EBK, Frei zum Sommersemester;Berlin;Mitte (Mitte);10178;Alex-Wedding-Straße;3;;590.0;29.6;1.0;52.52502;13.41559;false;RENT;;123;19.9
2442;114772278;Einzimmerwohnung für Azubis und Studenten im Studio B2;Berlin;Wedding (Wedding);13347;Gerichtstraße;65-68;;460.0;19.5;1.0;52.54345;13.37245;false;RENT;;123;23.6
2443;114764745;Repräsentative Drei-Zimmerwohnung im Neubau nahe des Prenzlauer Bergs;Berlin;Weißensee (Weißensee);13086;Jacobsohnstraße;25;;1030.0;86.2;3.0;52.55602;13.43464;true;RENT;;123;11.9
2444;114763937;Barrierearme Wohnung mit großem Flur, Wintergarten!;Berlin;Karow (Weißensee);13125;Achillesstr.;86;;633.39;73.65;2.0;52.61492;13.49326;false;RENT;;123;8.6
2445;114763519;Erstbezug nach Sanierung  - Altbau - hell mit schönem Ausblick;Berlin;Friedenau (Schöneberg);12161;Wiesbadener Straße;13a;;960.0;64.0;2.5;52.4719;13.32205;false;RENT;;123;15.0
2446;114759579;Erstbezug 2-Zi Wohnung in exklusiver Lage nahe KaDeWe und Winterfeldtplatz;Berlin;Tiergarten (Tiergarten);10785;Genthiner Str.;44;;1170.0;66.3;2.0;52.50215;13.35825;false;RENT;;123;17.6
2447;114759313;Ob Erdgeschoss oder Stiegenhaus, traumhafte Erstbezüge.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;7;;1000.94;77.0;3.0;52.5115;13.50771;false;RENT;;123;13.0
2448;114759309;Unverbauter Blick. Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;5;;1107.76;68.17;2.0;52.51175;13.50749;false;RENT;;123;16.2
2449;114759303;Perfekt geschnitten. Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;5;;713.26;49.19;2.0;52.51175;13.50749;false;RENT;;123;14.5
2450;114759296;Ein neues Lebensgefühl. Erstbezug.;Berlin;Friedrichsfelde (Lichtenberg);10315;Löwenberger Straße ;5;;1169.14;82.05;3.5;52.51175;13.50749;false;RENT;;123;14.2
2451;114756668;!WBS! Klassischer Altbau mit großzügiger Terrasse !;Berlin;Oberschöneweide (Köpenick);12459;Klarastraße;5;;460.58;64.87;2.0;52.46094;13.52373;false;RENT;;123;7.1
2452;114756627;neu sanierte, ruhige 2 Raum Wohnung;Berlin;Köpenick (Köpenick);12555;Mandrellaplatz;05;;572.0;52.0;2.0;52.45536;13.58082;false;RENT;;123;11.0
2453;114756566;!WBS! Klassischer Altbau mit 2 Balkonen;Berlin;Oberschöneweide (Köpenick);12459;Klarastraße;6;;630.69;88.83;3.0;52.46116;13.52382;false;RENT;;123;7.1
2454;114755641;helle und schöne 2 Raum Wohnung nahe der HTW;Berlin;Oberschöneweide (Köpenick);12459;Rathenaustr.;26;;620.0;77.39;2.0;52.45992;13.52975;false;RENT;;123;8.0
2455;114755370;Studentenwohnung frei ab 01.01.2020 Studio B2;Berlin;Wedding (Wedding);13347;Gerichtstraße;65-68;;455.0;19.5;1.0;52.54345;13.37245;false;RENT;;123;23.3
2456;114755104;Schickes Einzelapartment für Studenten und Azubis;Berlin;Mitte (Mitte);10178;Wadzeckstraße;4;;658.0;32.93;1.0;52.52524;13.41574;false;RENT;;123;20.0
2457;114754822;Lots of space on 98 sqm! Daylight bathroom, fitted kitchen, balcony and first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1771.67;98.7;3.0;52.53456;13.36494;false;RENT;;123;18.0
2458;114754820;Viel Platz auf 98 qm! Tageslichtbad, EBK, Balkon und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1771.67;98.7;3.0;52.53456;13.36494;false;RENT;;123;18.0
2459;114754807;Willkommen Studenten und Azubis, 1 Zimmer Wohnung mit EBK zum SS 2020;Berlin;Mitte (Mitte);10178;Alex-Wedding-Straße;3;;515.0;22.4;1.0;52.52502;13.41559;false;RENT;;123;23.0
2460;114754554;Wohnen im Glück auf 96 qm! Inklusive EBK, Balkon und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1740.61;96.97;3.0;52.53456;13.36494;false;RENT;;124;17.9
2461;114754545;Living in happiness on 96 sqm! Including fitted kitchen, balcony and first-time occupation;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1740.61;96.97;3.0;52.53456;13.36494;false;RENT;;124;17.9
2462;114754300;Fitted kitchen, balcony and first-time occupation! Living dream on 2 rooms;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1140.92;66.14;2.0;52.53456;13.36494;false;RENT;;124;17.3
2463;114754299;Einbauküche, Balkon und Erstbezug! Wohntraum auf 2- Zimmer;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1140.92;66.14;2.0;52.53456;13.36494;false;RENT;;124;17.3
2464;114754297;Wonderful 2 room flat with 2 balconies, fitted kitchen and first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1138.16;65.98;2.0;52.53456;13.36494;false;RENT;;124;17.3
2465;114754293;Ihre neue Lebenslage - herrliche 2 Zi. Wohnung mit 2 Balkons, EBK und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1138.16;65.98;2.0;52.53456;13.36494;false;RENT;;124;17.3
2466;114751834;Möbliertes Apartment in bester Kiezlage!;Berlin;Prenzlauer Berg (Prenzlauer Berg);10407;;;;900.0;37.0;2.0;;;false;RENT;;124;24.3
2467;114749027;DG-Erstbezug mit EBK und Balkon: schöne ruhige 4-Zimmer-Wohnung in Wilmersdorf;Berlin;Wilmersdorf (Wilmersdorf);10717;;;;2396.0;129.53;4.0;;;true;RENT;;124;18.5
2468;114748496;Toller Schnitt und viel Platz!;Berlin;Charlottenburg (Charlottenburg);10627;Rückertstraße ;16;;1159.84;76.86;2.0;52.51082;13.30445;false;RENT;;124;15.1
2469;114747981;Helle, vier Zimmer Wohnung, Erstbezug nach Dachgeschossausbau;Berlin;Wilmersdorf (Wilmersdorf);10717;;;;2698.0;147.25;4.0;;;true;RENT;;124;18.3
2470;114746873;Exklusive 2-Zimmer Neubauwohnung in Berlin-Mitte;Berlin;Mitte (Mitte);10179;Alte Jakobstraße;50;;970.0;50.21;2.0;52.50876;13.40564;false;RENT;;124;19.3
2471;114746862;Pure recreation! With fitted kitchen, 2 balconies and first-time occupation;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1151.96;66.78;2.0;52.53456;13.36494;false;RENT;;124;17.3
2472;114746855;Erholung pur! Mit EBK, 2 Balkone und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1151.96;66.78;2.0;52.53456;13.36494;false;RENT;;124;17.3
2473;114746786;Super Feeling auf 64 qm! Mit EBK + 2 Balkone und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1116.77;64.74;2.0;52.53456;13.36494;false;RENT;;124;17.3
2474;114746783;Great feeling on 64 square meters! With fitted kitchen + 2 balconies and first-time occupation;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1116.77;64.74;2.0;52.53456;13.36494;false;RENT;;124;17.3
2475;114744396;!!!Erstbezug-Maisonetten-Dachgeschoß nach umfassender Modernisierung in der Nähe des Schloßparks!!!;Berlin;Pankow (Pankow);13187;Parkstraße;34;;2196.0;146.43;4.0;52.57259;13.40328;false;RENT;;124;15.0
2476;114742633;Sanierte 3-Zimmerwohnung in Spandauer Altbau;Berlin;Spandau (Spandau);13595;;;;736.0;76.9;3.0;;;false;RENT;;124;9.6
2477;114742540;Sanierte Altbau-Whg. im Gräfe Kiez -möbliert -WG geeignet.  Beautiful Renovated Property - Furnished;Berlin;Kreuzberg (Kreuzberg);10967;Böckhstrasse;32;;1575.0;84.0;3.0;52.49324;13.42108;false;RENT;;124;18.8
2478;114739698;4-Zimmer-Wohnung mit Terrasse - WBS mit Dringlichkeit für 4 Räume erforderlich;Berlin;Lichtenrade (Tempelhof);12309;Kloster-Zinna-Str.;31;;700.84;93.1;3.5;52.4035;13.41847;false;RENT;;124;7.5
2479;114737134;Lichtdurchflutete 3 Zimmer Dachgeschosswohnung;Berlin;Weißensee (Weißensee);13086;Pistoriusstraße;140;;1190.0;80.0;3.0;52.5509;13.45583;false;RENT;;124;14.9
2480;114734492;Apartments in unmittelbarer Nähe zur Mall of Berlin;Berlin;Tiergarten (Tiergarten);10785;Joseph-von-Eichendorff-Gasse;1;;1750.0;105.97;3.0;52.50752;13.37358;false;RENT;;125;16.5
2481;114734155;Einsames, süßes, helles 1,5 Zimmer-Apartment!;Berlin;Französisch Buchholz (Pankow);13127;Rosenthaler Weg;24A;;599.0;44.54;1.5;52.6059;13.41957;false;RENT;;125;13.4
2482;114729451;Stilvoll möbliertes 1-zimmer Apartment;Berlin;Adlershof (Treptow);12489;Dörpfeldstraße;5;;578.0;28.9;1.0;52.43618;13.54205;false;RENT;;125;20.0
2483;114729425;2 Zimmer-Einliegerwohnung in Blankenburg;Berlin;Blankenburg (Weißensee);13129;Parkstr.;32a;;520.0;65.0;2.0;52.58905;13.46294;false;RENT;;125;8.0
2484;114729283;Stilvoll möbliertes 2-Zimmer Apartment;Berlin;Adlershof (Treptow);12489;Dörpfeldstraße;5;;877.2;51.6;2.0;52.43618;13.54205;false;RENT;;125;17.0
2485;114728871;Stilvoll möbliertes 1-Zimmer Apartment;Berlin;Adlershof (Treptow);12489;Dörpfeldstraße;5;;763.28;40.6;1.0;52.43618;13.54205;false;RENT;;125;18.8
2486;114723823;!!! Wer sucht ein neues Zuhause mit kleinem Garten? !!!;Berlin;Rudow (Neukölln);12357;Krokusstraße;2 B;;999.0;75.86;2.0;52.42988;13.49384;false;RENT;;125;13.2
2487;114711047;950 €, 50 m², 2 Zimmer;Berlin;Wilmersdorf (Wilmersdorf);10715;Am Volkspark;83;;850.0;50.0;2.0;52.48285;13.32116;true;RENT;;125;17.0
2488;114699689;Wunderschöne 3- Zimmer Wohnung! Balkon, EBK und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1614.52;89.2;3.0;52.53456;13.36494;false;RENT;;125;18.1
2489;114699688;Beautiful 3-room apartment! Balcony, fitted kitchen and first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1614.52;89.2;3.0;52.53456;13.36494;false;RENT;;125;18.1
2490;114699685;Ein Traum auf 96 qm! Mit Balkon, EBK und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1750.81;96.73;3.0;52.53456;13.36494;false;RENT;;125;18.1
2491;114699684;A dream on 96 square meters! With balcony, fitted kitchen and first-time occupation!!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1750.81;96.73;3.0;52.53456;13.36494;false;RENT;;125;18.1
2492;114699681;Platz, Platz, Platz! EBK + Balkon und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1718.24;96.26;3.0;52.53456;13.36494;false;RENT;;125;17.8
2493;114699680;Space, space, space! Fitted kitchen + balcony and first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1718.24;96.26;3.0;52.53456;13.36494;false;RENT;;125;17.8
2494;114699675;Wohntraum auf 96 qm! Mit EBK, Loggia und Erstbezug!!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1730.2;96.93;3.0;52.53456;13.36494;false;RENT;;125;17.8
2495;114699673;Living dream on 96 square meters! With fitted kitchen, Loggia and first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1730.2;96.93;3.0;52.53456;13.36494;false;RENT;;125;17.8
2496;114699671;Idylle pur! EBK + Balkon und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1148.37;66.38;2.0;52.53456;13.36494;false;RENT;;125;17.3
2497;114699670;Pure idyll! Fitted kitchen + balcony and first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1148.37;66.38;2.0;52.53456;13.36494;false;RENT;;125;17.3
2498;114699668;Super Wohnung mit EBK, Balkon und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1130.56;65.35;2.0;52.53456;13.36494;false;RENT;;125;17.3
2499;114699667;Great apartment with fitted kitchen, balcony and first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1130.56;65.35;2.0;52.53456;13.36494;false;RENT;;125;17.3
2500;114699666;Schöne Wohnung mit EBK, Balkon und Erstbezug!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1103.16;65.16;2.0;52.53456;13.36494;false;RENT;;126;16.9
2501;114699665;Nice apartment with fitted kitchen, balcony and first-time occupation!;Berlin;Tiergarten (Tiergarten);10557;Heidestraße;19;;1103.16;65.16;2.0;52.53456;13.36494;false;RENT;;126;16.9
2502;114695923;Singlewohnung über den Dächern Berlins, mit großem Balkon!;Berlin;Neu-Hohenschönhausen (Hohenschönhausen);13051;Wustrower Straße;19;;479.0;37.03;1.0;52.56693;13.507;false;RENT;;126;12.9
2503;114695919;Schöne 1 1/2 Zimmer-Wohnung mit EBK und großer Balkon!;Berlin;Französisch Buchholz (Pankow);13127;Arnouxstraße;37;;599.0;45.43;1.5;52.6092;13.42041;false;RENT;;126;13.2
2504;114695918;Schöne Familienwohnung im Grünen! Ab Februar 2020!;Berlin;Französisch Buchholz (Pankow);13127;Arnouxstraße;29;;879.0;75.84;3.0;52.60828;13.42226;false;RENT;;126;11.6
2505;114691344;Schöne, geräumige zwei Zimmer Wohnung in Berlin, Grunewald;Berlin;Grunewald (Wilmersdorf);14193;;;;2100.0;95.0;2.5;;;true;RENT;;126;22.1
2506;114690010;Möblierte 3-Zimmer-Altbauwohnung mit Balkon im Westend, frei per sofort;Berlin;Charlottenburg (Charlottenburg);14059;Spandauer Damm;111;;1000.0;84.0;3.0;52.51814;13.28072;false;RENT;;126;11.9
2507;114688292;Renovierte 1 Zimmer Wohnung zum Jahresanfang, Studenten und Azubis Willkommen;Berlin;Mitte (Mitte);10178;Wadzeckstraße;4;;640.0;32.93;1.0;52.52524;13.41574;false;RENT;;126;19.4
2508;114688260;Exklusive, geräumige 3-Zimmer-Wohnung mit Terrasse und EBK, Berlin;Berlin;Spandau (Spandau);13581;Spandauer Burgwall;20;;1934.43;113.79;3.0;52.52693;13.19898;true;RENT;;126;17.0
2509;114688058;1 Zimmer Wohnung mit Balkon;Berlin;Schöneberg (Schöneberg);10715;Wexstraße;13;;530.0;23.82;1.0;52.47897;13.33663;false;RENT;;126;22.3
